1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
1.236897311173379421e-03 3.309164345264434814e-01 1.457554847002029419e-01 1.808273978531360626e-02 8.842324023135006428e-04 1.262193080037832260e-03 1.244641141965985298e-03 1.037680078297853470e-03
